paragraph_id,article_id,paragraph_text
beverlyhillscop_paragraph_0000003,2264,"Russo was born in New York City, New York. A graduate of New York University (NYU), he wrote and starred in the prize-winning short film, The Candy Store. Before his first break in acting, he drove for a cab company and was also a gravedigger. He was raised in Flushing, Queens, New York and spent his formative years on 156th street."
beverlyhillscop_paragraph_0000004,2264,"Russo's first role in his acting career was in the 1981 made-for-television movie Chicago Story. He would then go on to star in many hit films of the 1980s. His big break (but small role) came in the 1982 classic comedy film Fast Times at Ridgemont High, as a convenience store robber. In 1984, he appeared in Beverly Hills Cop as Mikey Tandino, a friend of Axel Foley who is murdered. Also in 1984, he starred in The Cotton Club, and played small-time hood Bugsy in Sergio Leone's Once Upon a Time in America. Russo's other big role was as a brutal rapist in the 1986 drama Extremities, opposite Farrah Fawcett. He also starred in the 1988 drama-suspense-thriller film Freeway."
beverlyhillscop_paragraph_0000005,2264,"Russo's film roles in the 1990s include State of Grace (1990), A Kiss Before Dying (1991) and My Own Private Idaho (also 1991). Russo also had roles in the 1994 Western Bad Girls, the 1997 hit films The Postman, and Donnie Brasco. In 2009 he had a small role in Michael Mann's Public Enemies as a member of John Dillinger's gang."
beverlyhillscop_paragraph_0000006,2264,"In 2003, Russo was reunited with his co-star from The Postman, Kevin Costner, in the Western film Open Range. He has also made guest appearances in many TV dramas and movies, including The Equalizer, Miami Vice, CSI, CSI: Miami and Las Vegas."
beverlyhillscop_paragraph_0000007,2264,"In the summer of 2009, Russo starred in the psychological thriller 7E along with Brendan Sexton III, John Savage and Natasha Lyonne. The film has yet to be released. Russo had a supporting role in Quentin Tarantino's 2012 film Django Unchained."
beverlyhillscop_paragraph_0000008,2264,"He also appeared on Bastille's music video for ""Of The Night""."
beverlyhillscop_paragraph_0000001,2265,"Paul Reiser

Born
Paul ReiserMarch 30, 1957 (age 67) New York City, USA


Years Active
1982-present


Occupation
Actor, writer


Character
Jeffrey Friedman


Film(s)
Beverly Hills CopBeverly Hills Cop IIBeverly Hills Cop: Axel F"
beverlyhillscop_paragraph_0000002,2265,"Paul Reiser (born March 30, 1957) is an American comedian, actor, television personality and writer, author and musician. He portrayed Detective Jeffrey Friedman in the Beverly Hills Cop film series."
beverlyhillscop_paragraph_0000003,2265,"Paul Reiser got his start in 1982 during a breakout role in Diner. He followed the success with Beverly Hills Cop in 1984 and Beverly Hills Cop II in 1987. Other major films included Aliens and The Marrying Man. Reiser turned to the small screen where he was a writer and showrunner along with starring in several shows such as, Mad About You, Curb Your Enthusiasm, Prime Video's The Boys, and the Netflix series Stranger Things. He reprised his role as Jeffrey Friedman in Beverly Hills Cop: Axel F in 2024."
beverlyhillscop_paragraph_0000001,2266,"Timothy Carhart (born December 24, 1953) is an American actor. Carhart was born in Washington, D.C., and travelled to Izmir and Ankara in Turkey and Verdun in France before returning to the US and studying theater, where he has been acting since at least the late 1970s. His real name is Tim Grunig and he attended junior high and high school in Evanston, Illinois."
beverlyhillscop_paragraph_0000002,2266,He played Ellis DeWald in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000003,2266,"Carhart made his television acting debut in NBC's 1978 mini-series The Awakening Land. Throughout the 1980s, Carhart made guest appearances on several television series, including Alfred Hitchcock Presents, Miami Vice and Crime Story. Carhart also appeared in two episodes of the crime drama Spenser: For Hire."
beverlyhillscop_paragraph_0000004,2266,"In 1989, Carhart had a recurring role on the drama series Thirtysomething and was a regular on the CBS medical drama series Island Son."
beverlyhillscop_paragraph_0000005,2266,"Carhart has made guest appearances on a number of science fiction shows including in 1991 where he appeared in Quantum Leap, the time travel series starring Scott Bakula and Dean Stockwell. Later that year he appeared as Lieutenant Commander Christopher Hobson in the fifth season premiere of Star Trek: The Next Generation, ""Redemption (Part 2)"". In 1995, Carhart was a guest star on the widely popular science fiction series The X-Files, appearing as Virgil Incanto in the episode ""2Shy""."
beverlyhillscop_paragraph_0000006,2266,"Other television shows on which Carhart guest-starred during the 1990s include Empty Nest, Roseanne, The Young Riders, L.A. Law, Law & Order, Strange World and Profiler."
beverlyhillscop_paragraph_0000007,2266,"Carhart appeared in several made-for-TV movies during the 1990s, including Call Me Anna (1990), Quicksand: No Escape (1992) Smoke Jumpers (1996), America's Dream (1996) and Before Carhart Wakes (1998). Carhart also starred in two mini-series from CBS, In a Child's Name (1991) and Gone in the Night (1996)."
beverlyhillscop_paragraph_0000008,2266,"Between 2000 and 2003, Carhart played the recurring role of Eddie Willows on the hit CBS crime drama CSI: Crime Scene Investigation in four episodes. In 2002, he had a recurring role on the hit Fox series 24, playing Assistant NSA head Eric Rayburn in four episodes."
beverlyhillscop_paragraph_0000009,2266,"Carhart has also made guest appearances on shows such as The Practice, UPN's The Twilight Zone, Frasier, Judging Amy, Standoff and a 2007 episode of Law & Order: Criminal Intent entitled ""Silencer""."
beverlyhillscop_paragraph_0000010,2266,"He also made a guest appearance in Criminal Minds in the season 4 episode, ""Roadkill"", as Detective Quinn who calls for the BAU to help investigate after a series of homicides occur that appear to have been caused by a serial killer's car near Bend, Oregon."
beverlyhillscop_paragraph_0000011,2266,Two of Carhart's earliest film credits were the 1984 blockbuster horror comedy Ghostbusters and the independent comedy The Party Animal.
beverlyhillscop_paragraph_0000012,2266,"In 1985, He had a supporting role in the Academy Award-winning drama Witness and the popular romantic comedy film Desperately Seeking Susan. In the former, he played a small but vital role as an undercover narcotics officer (Zenovich) whose brutal murder begins the story. His character is mentioned by name only once by Harrison Ford in the final script and he does not have any lines, except for the noises he makes during the murder scene. Also in 1985, he appeared in the drama film Marie."
beverlyhillscop_paragraph_0000013,2266,"In 1986, Carhart worked on three films - Sweet Liberty, The Manhattan Project and Playing for Keeps."
beverlyhillscop_paragraph_0000014,2266,"He played the second male lead in the adventure drama The Rescue (1988) and the action comedy Pink Cadillac (1989). In addition, Carhart can be seen in the hit 1988 comedy film Working Girl."
beverlyhillscop_paragraph_0000015,2266,"His feature film credits expanded in the 1990s, with appearances in such hit films as The Hunt for Red October, Thelma & Louise (1991), Beverly Hills Cop III (1994), Black Sheep (1996) and Air Force One (1997)."
beverlyhillscop_paragraph_0000016,2266,"Carhart and Dan Shor played a pair of deputies in the 1992 thriller, Red Rock West. Carhart also co-starred in the 1995 cult horror film Candyman: Farewell to the Flesh."
beverlyhillscop_paragraph_0000017,2266,Carhart's most recent film was the 2005 direct-to-DVD Steven Seagal vehicle Black Dawn.
beverlyhillscop_paragraph_0000018,2266,"In 1987, Carhart starred in a stage production of Don DeLillo's play The Day Room at the New York City Center. For his performance in this production, he was nominated for the 1988 Drama Desk Award for Outstanding Ensemble Acting."
beverlyhillscop_paragraph_0000019,2266,"On Broadway, Carhart played Harold ""Mitch"" Mitchell in the 1992 revival of Tennessee Williams' A Streetcar Named Desire."
beverlyhillscop_paragraph_0000001,2276,Billy with the M72 LAW in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000002,2276,"The M72 LAW (Light Anti-Tank Weapon, also referred to as the Light Anti-Armor Weapon or LAW as well as LAWS Light Anti-Armor Weapons System) is a portable one-shot 66 mm unguided anti-tank weapon."
beverlyhillscop_paragraph_0000003,2276,Billy Rosewood knew how to operate one and used it to destroy a truck filled with illegal weapons.
beverlyhillscop_paragraph_0000004,2276,"The solid rocket propulsion unit was developed in the newly formed Rohm and Haas research laboratory at Redstone Arsenal in 1959, then the full system was designed by Paul V. Choate, Charles B. Weeks, Frank A. Spinale, et al. at the Hesse-Eastern Division of Norris Thermadore. American production of the weapon began by Hesse-Eastern in 1963, and was terminated by 1983; currently it is produced by Nammo Raufoss AS in Norway and their subsidiary Nammo Talley, Inc. in Arizona."
beverlyhillscop_paragraph_0000005,2276,"In early 1963, the M72 LAW was adopted by the U.S. Army and U.S. Marine Corps as their primary individual infantry anti-tank weapon, replacing the M31 HEAT rifle grenade and the M20A1 ""Super Bazooka"" in the U.S. Army. It was subsequently adopted by the U.S. Air Force to serve in an anti-emplacement/anti-armor role in Air Base Defense duties."
beverlyhillscop_paragraph_0000006,2276,"It had been intended that, in the early 1980s, the M72 would be replaced by the FGR-17 Viper; but this program was canceled by Congress and the M136 AT4 was introduced in its place. In that time period, its nearest comparison was the Swedish Pskott m/68 (Miniman) and the French SARPAC."
beverlyhillscop_paragraph_0000001,2277,"The Dent Oil Fields are where Andrew Bogomil would often jog and also where the climax of Beverly Hills Cop II was set. They were located outside Beverly Hills, California and owned by Maxwell Dent."
beverlyhillscop_paragraph_0000001,2283,"The Mini-14, Mini Thirty, and Mini-6.8 are small, lightweight semi-automatic carbines manufactured by the U.S. firearms company Sturm, Ruger. The Mini-14 non-target versions can fire both the .223 Remington cartridge and the similar military 5.56x45mm cartridge. The target model Mini-14 rifles are chambered only for the .223 Remington cartridge. The Mini Thirty uses the 7.62×39mm and the Mini-6.8 fires 6.8 mm Remington SPC. The weapons are based off the .30-06 M-14 rifle but chambered for smaller calibers, hence the name ""Mini-14""."
beverlyhillscop_paragraph_0000002,2283,The Mini-14 was seen in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000003,2283,"The Mini-14 was first introduced in 1974 by Ruger. The name Mini-14 is derived from the military M14 rifle implying a miniature version of the M14. Ruger used the M14 as a model for the new rifle while incorporating numerous innovations and cost-saving engineering changes. The Mini-14 proved popular with small-game hunters, ranchers, law enforcement, security personnel and target shooters. Designed by L. James Sullivan and William B. Ruger, the rifle employs an investment cast, heat-treated receiver and a version of the M1/M14 rifle locking mechanism with a self-cleaning, fixed-piston gas system. The rifle is available in stainless or blued finish with hardwood, synthetic, or laminated stocks and an 18.5-inch (470 mm) barrel. Target models are currently available only in .223 Remington and are not chambered to fire the 5.56x45mm NATO round. They feature a 22-inch (560 mm) heavy barrel and either a laminated wood or Hogue overmolded synthetic stock. Most Mini-14s have a classic sporter appearance, in contrast to comparable autoloading rifles such as the AK-47 and AR-15. However Ruger now offers some Mini-14 rifles in a black ATI adjustable folding stock with a pistol grip. While the magazines of the Mini-14 resemble M16-style STANAG magazines, the two designs are not interchangeable. Initial rifles were produced with a complex, exposed bolt hold open device with no button for manual engagement. Stocks were somewhat angular and heat shields were made of wood. These rifles, with serial number prefixes before 181, were tooled and redesigned with a new stock, new bolt hold-open mechanism, and other small changes."
beverlyhillscop_paragraph_0000004,2283,"In 2003, Ruger again overhauled the design and the production process to improve accuracy and update the styling while at the same time reducing production costs. The new models, marketed as Ranch Rifles, are based on the previous Ranch models, with integral scope bases. In 2005, the new ranch rifles carried serial numbers beginning with 580. These rifles are sometimes referred to as 580 series ranch rifles. These new models use a modified gas system designed to reduce barrel vibration, and new iron sights. At an unspecified time in 2007 to 2008, Ruger added a heavier tapered barrel to the Mini series. The heavier barrel had an overall larger diameter with the barrel visibly becoming thicker in the final inches as the barrel approaches the gas block from the muzzle. These changes combined with tighter tolerances result in greater potential accuracy. The new mini-14 rifles are arguably capable of shooting under 2 MOA (Minute of angle) accuracy. The ""target model"" Mini-14 supposedly can shoot under 1 MOA."
beverlyhillscop_paragraph_0000001,2285,The Franchi SPAS-12 is a combat shotgun manufactured by Italian firearms company Franchi from 1979 to 2000.
beverlyhillscop_paragraph_0000002,2285,One was owned by Billy Rosewood and used by John Taggart in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000003,2285,"Only five percent (about 1,850) of the estimated SPAS-12 shotguns manufactured were imported into the United States. The SPAS-12 is a dual-mode shotgun, adjustable for semi-automatic or pump-action operation. The SPAS-12 was sold to military and police users worldwide, on the civilian market, and has been featured in many movies, TV shows and video games."
beverlyhillscop_paragraph_0000004,2285,"The appearance and intended purpose of the SPAS-12 initially led to its ""Military"" designation as a Combat Shotgun. The SPAS-12 was designed from the ground up as a rugged military shotgun and it was named the (Special Purpose Automatic Shotgun). In 1990 Franchi renamed the shotgun to the (Sporting Purpose Automatic Shotgun), this allowed continued sales to the U.S. as a limited-magazine-capacity, fixed-stock model until 1994. Following the United States Federal Assault Weapons Ban, imports of SPAS-12 shotguns were stopped into the United States. In September 2004 the ban had expired, but Franchi had ended production in 2000 of the SPAS-12 to focus on the manufacturing of the SPAS-15 model.[citation needed] The SPAS-12's retail price in its final year of 2000 was $1500.00 USD averaged for final sales outside the U.S. to non-restricted countries."
beverlyhillscop_paragraph_0000001,2287,"The Walther PP (Polizeipistole, or police pistol) series pistols are blowback-operated semi-automatic pistols, developed by the German arms manufacturer Walther."
beverlyhillscop_paragraph_0000002,2287,The Walther PPK was seen in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000003,2287,"The most common variant is the Walther PPK, the Polizeipistole Kriminalmodell (Police Pistol Detective Model), indicating it was more concealable than the original PP and hence better suited to plainclothes or undercover work. Kriminal refers to the police detective (criminal) division. Sometimes, the name Polizeipistole Kurz (Short Police Pistol) is used; however, the accuracy of that interpretation is unclear. The PPK is a smaller version of the PP (Polizeipistole) with a shorter grip and barrel and reduced magazine capacity. The PP and the PPK were among the world's first successful double action semi-automatic pistols that were widely copied, but still made by Walther. The design inspired other pistols, among them the Soviet Makarov, the Hungarian FEG PA-63, the Argentinian Bersa Thunder 380, the Swiss SIG P230, the German Mauser HSc, the Spanish Astra Constable, the American Jennings J-22 and Iver Johnson TP-22, and the Czech CZ50. Originally built in 1929, the Walther PPK remains a popular pistol used today for concealed carry, VIP protection, and various police, though usually superseded by newer designs. After more gun control laws, the PPK/S was created, which combined a PP slide with a PPK frame."
beverlyhillscop_paragraph_0000004,2287,"It features an exposed hammer, a traditional double-action trigger mechanism, a single-column magazine, and a fixed barrel that also acts as the guide rod for the recoil spring. The series includes the Walther PP, PPK, PPK/S, and PPK/E. Various PP series are manufactured in either Germany, France or the United States. Since 2002, the PPK variant is solely manufactured by Smith & Wesson in Houlton, Maine, United States, under license from Carl Walther GmbH Sportwaffen. In the past, this particular model has been manufactured by Carl Walther in its own factory in Germany, as well as under licenses by Manurhin in Alsace, France, and by Interarms in Alexandria, Virginia, USA."
beverlyhillscop_paragraph_0000001,2400,"Dave Thornton


Profession
Owner of the Wonder World Theme Park


Affiliation
Wonder World Theme Park


Portrayed By
Alan Young"
beverlyhillscop_paragraph_0000002,2400,Uncle Dave Thornton is a supporting character in Beverly Hills Cop III. He is the owner of Wonder World theme park.
beverlyhillscop_paragraph_0000003,2400,"Dave recovers from hospital and thanks Foley for bringing the traitor DeWald to justice and introduces a new character in the theme park, Axel Fox."
beverlyhillscop_paragraph_0000001,2403,"Kimbrough


Status
Deceased


Profession
Security Guard of the Wonder World Theme Park (formerly)


Affiliation
Wonder World Theme Park (formerly)Ellis DeWald


Portrayed By
Gregory McKinney"
beverlyhillscop_paragraph_0000002,2403,Kimbrough is one of the senary antagonist in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000001,2405,"Status
Deceased


Profession
Security Guard of the Wonder World Theme Park (formerly)


Affiliation
Wonder World Theme Park (formerly)Ellis DeWald


Portrayed By
Forry Smith"
beverlyhillscop_paragraph_0000002,2405,Ellis DeWald
beverlyhillscop_paragraph_0000003,2405,Rondy is one of the senary antagonist in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000001,2406,"Cooper


Status
Deceased


Profession
Security Guard of the Wonder World Theme Park (formerly)


Affiliation
Wonder World Theme Park (formerly)Ellis DeWald


Portrayed By
Dan Martin"
beverlyhillscop_paragraph_0000002,2406,Ellis DeWald
beverlyhillscop_paragraph_0000003,2406,Cooper is the quinary antagonist in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000001,2407,"Fletch


Status
Deceased


Affiliation
Ellis DeWald


Portrayed By
Michael Bowen"
beverlyhillscop_paragraph_0000002,2407,Fletch is the minor antagonist in Beverly Hills Cop III
beverlyhillscop_paragraph_0000001,2409,"Taddeo


Status
Deceased


Affiliation
Ellis DeWald


Portrayed By
David Parry"
beverlyhillscop_paragraph_0000002,2409,Taddeo is a minor antagonist in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000001,2411,"Orrin Sanderson


Status
Deceased


Profession
Manager of the Wonder World Theme Park (formerly)


Affiliation
Wonder World Theme Park (formerly)Ellis DeWald


Portrayed By
John Saxon"
beverlyhillscop_paragraph_0000002,2411,Orrin Sanderson is the secondary antagonist in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000003,2411,"He is a corrupt office manager of the famous theme park named Wonder World, where under the guise of printing corporate script, he takes part in the perfect cover up to manufacture counterfeit U.S. paper currency and smuggle them around the country with Ellis DeWald, the corrupt and murderous head of security who at the start of the film received a box truck full of stolen blank U.S. Federal Reserve Notes by a criminal outfit operating a chop shop in [[Detroit]]. After being shown the stacks of notes, a jubilant DeWald ordered his men to shoot all the criminals in cold blood to leave no witnesses. A Detroit Police squad headed by Axel Foley (who knows nothing of the counterfeit money scheme or the fact that a massacre had taken place) arrives at the scene to peacefully arrest the car thieves without SWAT out of concern that they might compromise his evidence and lives being lost. Things get violent when Foley confronts DeWald, who personally kills his Captain who arrived at the scene."
beverlyhillscop_paragraph_0000004,2411,"Axel followed him to Wonder World after his men had carelessly left behind evidence of Wonder World engraved towels. He sent his men to capture him, but Axel escaped."
beverlyhillscop_paragraph_0000005,2411,"After a frightening experience on the malfunctioning Spider ride, which Axel saved two children, DeWald's men caught him and brought him to the Sanderson."
beverlyhillscop_paragraph_0000006,2411,"Since Axel recognized him at once, but Jon Flint who had just arrived, refused to believe Axel's story since they were old friends. Axel was lead away and Dewald told Flint to keep Axel way from the park."
beverlyhillscop_paragraph_0000007,2411,"Knowing Axel was now onto him, DeWald put all his men on alert to capture Axel if they should see him. However Axel disguised himself as one of the Wonder World mascots Okey Dokey and infiltrated the main room where the counterfeit operation was taking place. DeWald however, noticed Axel's reflection in one of the glass lights and sent his men to capture him, but Axel once again escaped."
beverlyhillscop_paragraph_0000008,2411,"DeWald's men chased him and not wanting to put anyone in danger, Axel fired his gun in the air, placed it on the ground and surrendered. DeWald's men then took him away and Axel tried to convince Rosewood and Flint about the counterfeiting ring. DeWald and Sanderson willingly took them to the room, but had craftily hidden the counterfeit bills and replaced them with currency that would be used for the theme park, so once again Axel's story was unconvincing."
beverlyhillscop_paragraph_0000009,2411,"DeWald then framed Axel for the shooting of Uncle Dave by broadcasting it on the news and then went back to the park where he took Janice hostage. However, Uncle Dave was able to inform on the news that DeWald is his true assassin. When Axel phoned, DeWald told him to meet him at the park, alone and unarmed. His terms were the mint paper for Janice's life."
beverlyhillscop_paragraph_0000010,2411,"Axel accepted and after he arrived, he was taken to the control room to see him. When Axel refuses to hand the mint paper over, DeWald threatens to kill them both, therefore making the paper useless."
beverlyhillscop_paragraph_0000011,2411,"Declaring to Sanderson who was holding Janice that he knows how cops think, threatens Axel into giving him the car keys as he knows that the note is hidden in the car. Axel holds up a key chain and presses a button that gives out a blinding flash, stunning DeWald long enough to grab his gun and tell DeWald's chief guard to drop his weapon. Suddenly, Rosewood, who had been told before hand of Axel's intentions, appears and a massive fight and shootout takes place with the park attractions malfunctioning, Rosewood and Janice being trapped in a sealed room with a safety precaution cooling system and Axel escaping. He locks the crooks in by smashing the security lock."
beverlyhillscop_paragraph_0000012,2411,"After a warning from Sanderson that Axel was using an outside line to get help, DeWald shoots the phone lines, leaving Axel to fend for himself. He then sends out an alert to get Foley before his chief guard opens the door and they set off after the cop, while Sanderson is gunned down for some unknown reason by Fulbright."
beverlyhillscop_paragraph_0000001,2412,"Steve Fulbright


Status
Deceased


Profession
United States Secret Service Agent


Residence
Beverly Hills, USA


Affiliation
United States Secret ServiceEllis DeWald


Portrayed By
Stephen McHattie"
beverlyhillscop_paragraph_0000002,2412,Steve Fulbright is the hidden tertiary antagonist of Beverly Hills Cop III.
beverlyhillscop_paragraph_0000003,2412,Steve Fulbright was a corrupt Secret Service agent who joined with Ellis DeWald and Orrin Sanderson to help them manufacture counterfeit dollar bills and smuggle them around the country.
beverlyhillscop_paragraph_0000004,2412,"However, when a team of police officers led by Axel Foley who had come to a chop shop in Detroit to arrest workman that got involved, a massive shoot out took place resulting in one of men being shot and in turn DeWald shooting police chief Douglas Todd, who was also Axel's boss."
beverlyhillscop_paragraph_0000005,2412,"Axel saw his face and chased after him, after some encouragement from his boss with no success thanks to DeWald tipping off Fulbright to stop him."
beverlyhillscop_paragraph_0000006,2412,"After Axel and Billy Rosewood were arrested, Fulbright warns him to stay off the case and gives him a plane ticket, to leave for Detroit."
beverlyhillscop_paragraph_0000007,2412,"Meanwhile, DeWald's men then took him away and Axel tried to convince Rosewood and Jon Flint about the counterfeiting. DeWald and Sanderson willingly took them to the room, but had craftily hidden the counterfeit bills and replaced them with currency that would be used for the theme park, so once again Axel's story was unconvincing. Fulbright gives some admonishments to Foley for it."
beverlyhillscop_paragraph_0000008,2412,"Some time later, Fulbright arrives to the counterfeit room and shots Sanderson dead. After Axel kills DeWald and his men, Fulbright appeared. Foley figured it out that he was on DeWald's payroll and tried to kill Axel as well. During a brief struggle, Axel manages to shoot him with his gun and kill him instantly."
beverlyhillscop_paragraph_0000001,2413,"Holloway


Status
Deceased


Profession
DeWald's Second In-CommandSecurity Guard of the Wonder World Theme Park (formerly)


Affiliation
Wonder World Theme Park (formerly)Ellis DeWald


Portrayed By
Lindsey Ginter"
beverlyhillscop_paragraph_0000002,2413,Security Guard of the Wonder World Theme Park (formerly)
beverlyhillscop_paragraph_0000003,2413,Holloway is the quaternary antagonist in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000001,2415,"Affiliation
Beverly Hills Police Department (formerly)Harold Lutz


Portrayed By
Brian O'Connor"
beverlyhillscop_paragraph_0000002,2415,Biddle is Chief Harold Lutz's assistant in Beverly Hills in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000003,2415,"Biddle was part of the Beverly Hills Police Department for two months as the assistant to the incompetent and verbally abusive new Police Chief Harold Lutz. When Mayor Ted Egan fired Lutz for his incompetence and abusive attitude, Biddle was fired, though he himself did nothing wrong. However, it is probable that he allowed Lutz's abusive behavior to continue by not taking appropriate measures to stop it."
beverlyhillscop_paragraph_0000004,2415,"While Lutz was verbally abusive to every cop that worked for the old Chief and all the current ones, including Andrew Bogomil, Billy Rosewood and John Taggart, Biddle was more polite, although he barely spoke and seemed somewhat amused when Bogomil, Rosewood and Taggart got in trouble with Lutz."
beverlyhillscop_paragraph_0000005,2415,"He's also somewhat Lutz's bumbling sidekick. Axel Foley claims that he ""couldn't catch the Alphabet Killer if he nuked the city"". When Lutz was calling Douglas Todd in Detroit, Biddle brought him coffee, to which Lutz responded: ""Just once a week, I'd like tea. That too much to ask?"" After Foley, Rosewood and Taggart manage to foil the City Deposit robbery, at the debriefing Biddle suddenly floats the theory that cement truck (that Rosewood and Foley followed the robbers in) was a tactical decoy, a diversion to protect the criminals' getaway, which was why it rammed the police car. Lutz then responds by ordering him to submit for drugs testing by Thursday. Taggart calls him a putz, when Lutz confronts him, Biddle tries to win his approval by claiming that Taggart called Lutz a putz, only for Taggart to respond that he was actually calling Biddle a putz, causing Lutz to respond: ""He's right, putz."""
beverlyhillscop_paragraph_0000001,2416,"Zack


Status
Deceased


Profession
Maitland's Right-Hand Man


Affiliation
Victor Maitland


Portrayed By
Jonathan Banks"
beverlyhillscop_paragraph_0000002,2416,Zack is the secondary antagonist of Beverly Hills Cop.
beverlyhillscop_paragraph_0000003,2416,He was played by character actor Jonathan Banks.
beverlyhillscop_paragraph_0000004,2416,"Zack is Victor Maitland's right hand man. He is the one who killed Mikey Tandino, accompanied by another henchman who knocks Foley out, and is Axel Foley's nemesis in the first film. The first time he comes face to face with Foley, he tries to kick him out of the country club. they are in. When Foley refuses, he tries to attack Foley, but Foley blocks his punch and counters by throwing him over a buffet table, to his embarrassment. Maitland, has him back off and allows Foley to talk to him until he's arrested, but as Axel's taken away, Zack is seen again, seething. In general, Zack goes with Maitland everywhere he goes, he is also at the art gallery when Maitland asks Jenny where Axel is. When Axel and Jenny discover the drugs Maitland is smuggling, he is among Maitland's men. As Foley is held at gunpoint, Zack takes the opportunity to get some revenge and hit him a few times, before leaving the other men to finish Axel off, also admitting that he was the one who killed Mikey, and that he should have killed Axel too, in Detroit. He is eventually killed by Axel after being shot in the chest during the shootout at Victor's house."
beverlyhillscop_paragraph_0000001,2417,"Profession
Weapon Dealer


Affiliation
Alphabet Crimes


Portrayed By
Paul Guilfoyle



Nikos Thomopolis is an arms dealer and the quarternary antagonist in Beverly Hills Cop II."
beverlyhillscop_paragraph_0000002,2417,"Thomopolis was an American citizen of Greek descent who worked himself up to become one of the biggest and wealthiest arms dealers on the American West Coast; sometimes obviously with subversive, illegal means."
beverlyhillscop_paragraph_0000003,2417,"One day, Thomopolis entered a million dollar-heavy transaction for modern firearms with entrepeneur Maxwell Dent, whose businesses were on the verge of bankruptcy. Dent hoped to recuperate these losses by committing high-profile crimes to procure money, then use these funds to buy weapons from Thomopolis, and then resell those to his contacts in Central America at an inflated price. However, Captain Andrew Bogomil of the Beverly Hills Police Department got a hint and began investigating Dent's activities, forcing Dent and his lover Karla to try and eliminate him. This, on the other hand, called Detective Axel Foley of the Detroit Police Department, a friend of Bogomil, to the scene, and with the aid of Bogomil's subordinates and friends Taggart and Rosewood Foley began to unravel the case."
beverlyhillscop_paragraph_0000004,2417,"By stealthily collecting hints and carefully analysing them, Foley eventually deduced the true motive behind Dent's activities, and together with Taggart and Rosewood intervened just as Dent and Thomopolis completed their deal. The three officers got into a firefight with Dent and Thomopolis' bodyguards until Foley and Rosewood destroyed the weapon shipments, whereupon Thomopolis and the rest of the henchmen surrendered and were arrested. Thomopolis' notebook, in which he had recorded the transaction, incidentally helped Beverly Hills mayor Ted Egan in cementing his decision to fire Harold Lutz, the incompetent new chief of the Beverly Hills Police, since his stubborn refusal to listen to the truth from his own men had jeopardized the investigation."
beverlyhillscop_paragraph_0000001,2418,"Charles 'Chip' Cain


Status
Deceased


Profession
Manager of the Dent's Shooting Club


Affiliation
Alphabet Crimes (formerly)Maxwell Dent (formerly)


Portrayed By
Dean Stockwell"
beverlyhillscop_paragraph_0000002,2418,Charles 'Chip' Cain is the manager of Maxwell Dent's Beverly Hills Shooting Club and the tertiary antagonist in Beverly Hills Cop II.
beverlyhillscop_paragraph_0000003,2418,"Posing as an undercover FBI agent, Axel Foley finds out that the ammunition fired at one of the robberies was designed by the manager of a gun club owned by Maxwell Dent. Foley has Bogomil's daughter Jan use her connections as an insurance agent to find out about Dent's financial dealings. Dent is robbing his own businesses on purpose in order to finance firearms transactions with an arms dealer named Nikos Thomopolis and is discreetly using Cain as the front man for his operations. Bogomil was shot because his investigation was on the correct track into the case."
beverlyhillscop_paragraph_0000004,2418,"Having foiled a robbery attempt at a bank depot, Foley is able to trick Dent's accountant Sidney Bernstein into using his computer and discovers that Dent and Karla are planning to leave the country. Foley also learns from Jan that all of Dent's businesses have had their insurance coverage canceled and are about to go bankrupt except his race track, which he is convinced is the next target. On the way to the race track, Foley solves the latest riddle sent to the police, and is convinced that this riddle was made easily solvable in order to implicate Cain as the Alphabet Bandit. However, Foley knows Cain is a patsy designed to throw the authorities off Dent's trail. During the robbery, Cain is shot in the head by Karla with her Desert Eagle, making it look like Cain was killed in his own botched heist. This led Harold Lutz to falsely claim that the crimes had been solved. Eventually following the final battle, Foley, Taggert, and Rosewood were able to prove on Dent being the real Alphabet Bandit."
beverlyhillscop_paragraph_0000001,2421,"Janice Perkins


Profession
Employee of the Wonder World Theme Park


Affiliation
Wonder World Theme ParkAxel Foley


Portrayed By
Theresa Randle"
beverlyhillscop_paragraph_0000002,2421,Janice Perkins is the employee of the Wonder World Theme Park in Beverly Hills Cop III.
beverlyhillscop_paragraph_0000001,2453,"Profession
Maitland's Bodyguard


Affiliation
Victor Maitland


Portrayed By
Michael Champion"
beverlyhillscop_paragraph_0000002,2453,Casey is the tertiary antagonist in Beverly Hills Cop.
